date,symbol_id,ewma_vol,rv5,rv10,rv21,rv63,rv126,vol_ratio_5_21,vol_ratio_21_63,vol_ratio_63_126,vov,skew,kurt,mean_r5,max_abs_r5,autocorr_sq,vix,vix_chg,vix_regime,dow,month,target,h2o_vol,symbol,realised,perfect_scale,ewma_scale,h2o_scale
2023-04-20,0,0.13092443824533456,0.09872460826483544,0.07666265986501421,0.12204469264180695,0.15513282124787245,0.1901564478032262,0.8089217656894396,0.7867109723145109,0.8158167816029243,0.08638045742441433,-0.3705805715415232,1.2502821082289644,0.002962888464551024,0.013195322146545865,-0.0680948566408475,0.17170000076293945,-0.006299991607666006,0.5,0.75,0.3333333333333333,0.12412379052114421,0.1034093736043536,SPY,0.12412379052114421,1.5,1.5,1.5
2023-04-27,0,0.12987306860823578,0.12412379052114421,0.11214558317290543,0.11104534958907203,0.15211334732370582,0.18656395538696516,1.1177756743570937,0.7300171322425851,0.8153415648172609,0.08638045742441433,0.14393512748026102,1.0837912705641366,-0.0047796991391471436,0.016001191717914233,-0.1806475332059567,0.17030000686645508,-0.001399993896484375,0.5,0.75,0.3333333333333333,0.17918235905631924,0.1318834230917657,SPY,0.17918235905631924,1.2277994394015723,1.5,1.5
2023-05-04,0,0.14289774456108897,0.17918235905631924,0.1541314912182527,0.12034420302202399,0.15248175557360286,0.18492094700603215,1.4889155817794346,0.7892367356954643,0.8245780591239827,0.08638045742441433,0.6538195077995781,1.7112699153567887,0.0018021058231854556,0.019712400777345162,-0.2986830074853673,0.20090000152587892,0.03059999465942384,0.5,0.75,0.4166666666666667,0.14689190693830664,0.1550386382613609,SPY,0.14689190693830664,1.4976999385840783,1.5,1.4190011113818517
2023-05-11,0,0.142871481963822,0.14689190693830664,0.16383459665308767,0.137734727691365,0.1495383923715196,0.1814319898112993,1.0664841714245152,0.9210659918636206,0.8242118301576749,0.08638045742441433,0.6733099410188627,0.5630486362081002,0.0023536642859313802,0.018343357428504653,-0.19667102389304508,0.16930000305175782,-0.031599998474121094,0.5,0.75,0.4166666666666667,0.10218310585275786,0.1177140288880482,SPY,0.10218310585275786,1.5,1.5,1.5
2023-05-18,0,0.13430148639776082,0.10218310585275786,0.12652790096592936,0.13760977486278836,0.14925728554544018,0.16233231888824726,0.7425570309568875,0.9219635367205855,0.9194551434221291,0.08638045742441433,0.704305819294574,0.5855418978672415,0.0011496326593602511,0.012065810831237455,-0.07523817357693843,0.16049999237060547,-0.008800010681152354,0.5,0.75,0.4166666666666667,0.11761083906916679,0.1111528649364772,SPY,0.11761083906916679,1.5,1.5,1.5
2023-05-25,0,0.1302346154956347,0.11761083906916679,0.11016736492325975,0.13703082256381408,0.1442871449488831,0.16295022478903795,0.8582801800988711,0.9497091553953768,0.8854676029792726,0.08638045742441433,0.8094140833184613,0.008643409637862032,-0.0020040835140146184,0.011286384315397831,0.17512763521205527,0.19139999389648438,0.030900001525878906,0.5,0.75,0.4166666666666667,0.1347744989507942,0.1587805667009259,SPY,0.1347744989507942,1.5,1.5,1.3855599874157465
2023-06-02,0,0.13114165987959664,0.1347744989507942,0.12648413938907735,0.12574163329203503,0.14628318240630644,0.16221517449206369,1.0718367132847746,0.8595768236897077,0.9017848229325999,0.08638045742441433,0.49512206835278777,-0.6228530882044843,0.005153296899018965,0.012867511911098896,-0.24500972464571089,0.14600000381469727,-0.045399990081787106,0.0,1.0,0.5,0.11511186622913944,0.1030659170411062,SPY,0.11511186622913944,1.5,1.5,1.5
2023-06-09,0,0.12603572371266966,0.11511186622913944,0.1253293806619041,0.1162752765898805,0.13814351620946705,0.15437387192959146,0.9899943444998667,0.8416991240730566,0.894863324231921,0.08638045742441433,0.09256855928910648,-0.8680092411920999,0.0034362431106694097,0.014357554991902981,-0.021411475593811784,0.13829999923706054,-0.0077000045776367265,0.0,1.0,0.5,0.1190466727493477,0.1073639388130311,SPY,0.1190466727493477,1.5,1.5,1.5
2023-06-16,0,0.12495139094208157,0.1190466727493477,0.11709579847169065,0.12607324981609389,0.13004815527100788,0.1537208787130517,0.9442659162273042,0.9694351261912891,0.8460018987646218,0.08638045742441433,-0.30234535084547254,-0.8060103081803778,0.00618134259779453,0.012321706017599075,-0.34547456441465846,0.13539999961853028,-0.002899999618530269,0.0,1.0,0.5,0.08268848581166426,0.1112158914669257,SPY,0.08268848581166426,1.5,1.5,1.5
2023-06-26,0,0.11551371673742312,0.08268848581166426,0.10249267285644395,0.11452699776067667,0.12100902176535752,0.1488677156510124,0.7219999426201296,0.9464335475973864,0.8128627569528678,0.08638045742441433,0.20880822414917963,-1.2314706713097685,-0.0035472408983877575,0.00758876381017837,-0.46863452374819836,0.1425,0.007100000381469712,0.0,0.0,0.5,0.12069044053790311,0.1104665714720902,SPY,0.12069044053790311,1.5,1.5,1.5
2023-07-03,0,0.1174224697830279,0.12069044053790311,0.1034494275553493,0.11268684987801939,0.12093250194938529,0.14654793136124708,1.0710250634261886,0.9318160797267139,0.8252078403705431,0.08638045742441433,0.13716728784602134,-1.179435331114492,0.004595758720124129,0.011731507759557905,-0.4129563352438389,0.1356999969482422,-0.006800003051757791,0.0,0.0,0.5833333333333334,0.0627487885605625,0.0956122842147732,SPY,0.0627487885605625,1.5,1.5,1.5
2023-07-11,0,0.10571513052068958,0.0627487885605625,0.09618625916172045,0.09921828277615924,0.11782956637909783,0.14340381500700838,0.6324317132370301,0.8420491208203231,0.8216627038362913,0.08638045742441433,0.23876912141186146,-0.8951521726047713,-0.001639957623163418,0.007861664793967127,-0.3919368664504619,0.1484000015258789,0.012700004577636703,0.0,0.25,0.5833333333333334,0.09509373359950377,0.1189253391320872,SPY,0.09509373359950377,1.5,1.5,1.5
2023-07-18,0,0.10250012774683208,0.09509373359950377,0.08056124575660299,0.10004254867858667,0.11751539107987616,0.13948003772449333,0.9505328968079143,0.8513144342989672,0.8425248013769351,0.08638045742441433,0.21985926055851976,-0.9900194015630133,0.00502215194906477,0.008013806860694446,0.07142094096571855,0.13300000190734862,-0.01539999961853028,0.0,0.25,0.5833333333333334,0.0790284845202994,0.0860627272750789,SPY,0.0790284845202994,1.5,1.5,1.5
2023-07-25,0,0.096498369961241,0.0790284845202994,0.08743088566252943,0.0934706663704871,0.11887057823920048,0.13554026451185436,0.8454896877171751,0.7863229720511518,0.8770130312738474,0.08638045742441433,-0.10449293212774861,-0.6955853351615322,0.001485025407453504,0.007403144824633023,-0.08635060477019921,0.13859999656677247,0.005599994659423846,0.0,0.25,0.5833333333333334,0.08701885591401005,0.0957300771887474,SPY,0.08701885591401005,1.5,1.5,1.5
2023-08-01,0,0.09443018733100662,0.08701885591401005,0.08311974088674255,0.08962152737673525,0.10856965443832833,0.13466649621892196,0.9709593047685459,0.8254749252024529,0.8062113256576526,0.08638045742441433,-0.1838695792930613,-0.443811748816783,0.0015746089253675759,0.00974256147920305,-0.1727917326009756,0.13930000305175783,0.0007000064849853604,0.0,0.25,0.6666666666666666,0.12474666519241005,0.0965235579182807,SPY,0.12474666519241005,1.5,1.5,1.5
2023-08-08,0,0.1031976039857395,0.12474666519241005,0.10755001571643422,0.0960461242811792,0.10377641147316674,0.13091222522176232,1.2988203962005669,0.925510170545969,0.7927174967606873,0.08638045742441433,-0.7355316043287913,0.4574211796125538,-0.0031172917979047647,0.014008504345531103,-0.2907020187708388,0.15989999771118163,0.020599994659423804,0.5,0.25,0.6666666666666666,0.06910809067682498,0.1173564381263142,SPY,0.06910809067682498,1.5,1.5,1.5
2023-08-15,0,0.09523608962435849,0.06910809067682498,0.10084061352853699,0.09097485020723946,0.10471418454268144,0.12849296060975007,0.7596395104734738,0.8687920419239684,0.8149410212494995,0.08638045742441433,-0.35078379359808726,0.12621319147137644,-0.001157090870853929,0.006707829798571282,-0.29330692708353173,0.16459999084472657,0.0046999931335449385,0.5,0.25,0.6666666666666666,0.12138299087891345,0.1039075543888771,SPY,0.12138299087891345,1.5,1.5,1.5
2023-08-22,0,0.10187895607767859,0.12138299087891345,0.0987667926777686,0.10193959881682384,0.10463583429055108,0.12807927104136715,1.190734437723535,0.9742321978698008,0.816961507040087,0.08638045742441433,-0.08994455084877111,-0.5535134414662353,-0.003953009384724229,0.011717102145238134,0.10371652995530004,0.16969999313354492,0.0051000022888183505,0.5,0.25,0.6666666666666666,0.144469796761049,0.1069780034545355,SPY,0.144469796761049,1.5,1.5,1.5
2023-08-29,0,0.11468511575271084,0.144469796761049,0.1334266702179313,0.11559927222209722,0.10451686901513613,0.12687518075589027,1.2497465942820452,1.1060345885921643,0.8237771043355449,0.08638045742441433,-0.07667361973767219,-0.7904426132304119,0.0015508535683754088,0.013955907567468449,0.1667804242309992,0.14449999809265138,-0.02519999504089354,0.0,0.25,0.6666666666666666,0.1116270538710475,0.0987050013023831,SPY,0.1116270538710475,1.5,1.5,1.5
2023-09-06,0,0.1125077928086717,0.1116270538710475,0.12909709782196607,0.11613676814641694,0.10291514263431534,0.126125077494822,0.9611689360109977,1.1284711381985986,0.8159768436101891,0.08638045742441433,-0.05877025284055906,-0.5897886528358689,0.0029058689137633005,0.014351320371756128,0.02827430683099551,0.14449999809265138,0.0,0.0,0.5,0.75,0.08108136203664441,0.1008641711519201,SPY,0.08108136203664441,1.5,1.5,1.5
2023-09-13,0,0.10509045953101345,0.08108136203664441,0.09755712794472565,0.1156425428045781,0.1027707461350861,0.1206883865744326,0.7011378344876253,1.1252476716727615,0.8515379901255364,0.08638045742441433,-0.024905842283013367,-0.6155238647128649,-0.0014521554845709217,0.006745167863560886,-0.03830509710779973,0.1347999954223633,-0.009700002670288088,0.0,0.5,0.75,0.1068779931492327,0.0999521504610424,SPY,0.1068779931492327,1.5,1.5,1.5
2023-09-20,0,0.10526112711070192,0.1068779931492327,0.09486066805933012,0.1128093582089155,0.10260561317099659,0.11548927519723519,0.9474213384965962,1.0994462653901198,0.8884427839361223,0.08638045742441433,-0.23114670169043672,-0.17906051361070663,-0.000772069964898658,0.012121325454177273,0.0353743764056531,0.15140000343322754,0.016600008010864253,0.5,0.5,0.75,0.17458974941019348,0.115012690998856,SPY,0.17458974941019348,1.2600968885241737,1.5,1.5
2023-09-27,0,0.12750237026401032,0.17458974941019348,0.14474889640118432,0.1224289789632684,0.10962036062801428,0.11622682736930655,1.4260492155421352,1.1168452490201057,0.9431588481693606,0.08638045742441433,-0.1999833705281023,-0.06960400398085564,-0.007751462390511467,0.01666642699448665,-0.21051235336541335,0.18219999313354493,0.030799989700317387,0.5,0.5,0.75,0.10559847299430364,0.1459275414444819,SPY,0.10559847299430364,1.5,1.5,1.5
2023-10-04,0,0.12320560207436344,0.10559847299430364,0.1442785813935021,0.12009446431321529,0.11078832870077994,0.1141741049783823,0.879295091561381,1.0839992418115594,0.9703454975342839,0.08638045742441433,-0.3849877185763346,-0.5552363515142225,-0.002024862768107486,0.013476360686724951,-0.2549877853118258,0.18579999923706056,0.0036000061035156294,0.5,0.5,0.8333333333333334,0.11442170216269518,0.1308622742723978,SPY,0.11442170216269518,1.5,1.5,1.5
2023-10-11,0,0.12087631868304478,0.11442170216269518,0.11009850912827385,0.12693532225302195,0.11223497676861212,0.11596139421362736,0.9014173528044211,1.1309782913281714,0.9678650168852719,0.08638045742441433,-0.4707639757325616,-0.6315750005640366,0.006050945421972929,0.011802822956607522,-0.22544698080228234,0.1609000015258789,-0.02489999771118165,0.5,0.5,0.8333333333333334,0.09749390957934836,0.0923067961311705,SPY,0.09749390957934836,1.5,1.5,1.5
2023-10-18,0,0.11523973818018848,0.09749390957934836,0.10629531582077048,0.12387320631469599,0.11319232914563612,0.11577631461647454,0.787045984195066,1.0943604328109335,0.9776812253922726,0.08638045742441433,-0.48912616037630297,-0.3667261732956093,0.0006800054810531198,0.010466636914395174,-0.4651684170992088,0.1921999931335449,0.031299991607666,0.5,0.5,0.8333333333333334,0.15393176766892103,0.1336081115081126,SPY,0.15393176766892103,1.4292046621148378,1.5,1.5
2023-10-25,0,0.1256464733125558,0.15393176766892103,0.12884108720191867,0.1276931293778027,0.12002716109140181,0.11734151255118214,1.2054819896651345,1.063868612876407,1.022887454591556,0.08638045742441433,-0.29554754244352294,-0.9885025041044293,-0.005765560014983271,0.013414580702889266,-0.3514016525782896,0.20190000534057617,0.009700012207031261,0.5,0.5,0.8333333333333334,0.16727705423943903,0.137856975561498,SPY,0.16727705423943903,1.315183370488422,1.5,1.5
2023-11-01,0,0.1369366866007873,0.16727705423943903,0.1607429655890156,0.14093839425053126,0.12344364631964838,0.11689395683796476,1.1868806589500964,1.141722546704279,1.0560310358110525,0.08638045742441433,-0.1214115934077509,-1.417015627586784,-0.0025800908410489472,0.01445616598727465,-0.3054671480190185,0.16870000839233398,-0.03319999694824219,0.5,0.5,0.9166666666666666,0.1693045275395329,0.1125113500376757,SPY,0.1693045275395329,1.2994336489237102,1.5,1.5
2023-11-08,0,0.14462027364051477,0.1693045275395329,0.1682938440947985,0.14736095828791437,0.1297692101336004,0.11787280811334053,1.148910332197658,1.1355618034216504,1.1009257538754902,0.08638045742441433,-0.02877023005829987,-0.900754776849352,0.008762598108419308,0.018983083134134715,0.03555999155791549,0.14449999809265138,-0.024200010299682606,0.0,0.5,0.9166666666666666,0.18399622396808954,0.1026247236396549,SPY,0.18399622396808954,1.1956767114859628,1.5,1.5
2023-11-15,0,0.15787467191606977,0.18399622396808954,0.17680304505282118,0.16489198610731495,0.1365198647031359,0.12276320518642234,1.115859104567648,1.2078241248324892,1.1120584909446063,0.08638045742441433,0.11548468926832528,-1.0007399225659532,0.005329716496906787,0.019214975779607537,-0.148243033357908,0.1418000030517578,-0.002699995040893577,0.0,0.5,0.9166666666666666,0.05984940413016578,0.1267809669219326,SPY,0.05984940413016578,1.5,1.3935104176619137,1.5
2023-11-22,0,0.13889563147721712,0.05984940413016578,0.1368147682256036,0.15191285484860292,0.1341588638646936,0.1203271185336894,0.3939719531293911,1.1323355794203442,1.1149511888887422,0.08638045742441433,-0.12014035594023814,-0.21915478691153334,0.002013310530247911,0.0076680667087195955,-0.31067515102695015,0.12850000381469726,-0.013299999237060545,0.0,0.5,0.9166666666666666,0.03171096328296352,0.1002854567919105,SPY,0.03171096328296352,1.5,1.5,1.5
2023-11-30,0,0.12001394221541639,0.03171096328296352,0.04789329998585066,0.12824980594817517,0.12669127185051016,0.11777441149456196,0.2472593470884291,1.0123018269127806,1.0757113556569113,0.08638045742441433,0.8927686480176599,0.4094386742649503,0.0005903513169032929,0.0038534116931485942,-0.14347823629396048,0.12920000076293944,0.0006999969482421875,0.0,0.75,0.9166666666666666,0.06893307024715595,0.0869274443649624,SPY,0.06893307024715595,1.5,1.5,1.5
2023-12-07,0,0.10866045430328539,0.06893307024715595,0.0536533007653434,0.10188811662663061,0.12692706869812767,0.1158768802158234,0.6765565262116037,0.802729612144061,1.0953614600403725,0.08638045742441433,1.3610413316149368,2.5366131951779933,6.603178989301514e-05,0.005898684111962844,0.31628203974322927,0.130600004196167,0.001400003433227548,0.0,0.75,1.0,0.12288149426683398,0.0835897880496886,SPY,0.12288149426683398,1.5,1.5,1.5
2023-12-14,0,0.11362740247500641,0.12288149426683398,0.09962838402520963,0.10123948152565239,0.12925427738264705,0.11702642531064816,1.2137704817828197,0.7832582687065816,1.104487956797278,0.08638045742441433,1.2457869911886361,2.309659116156786,0.0068052323146880435,0.013696092449777401,-0.09268065700338673,0.12479999542236328,-0.005800008773803711,0.0,0.75,1.0,0.11792503713425671,0.0869379465829191,SPY,0.11792503713425671,1.5,1.5,1.5
2023-12-21,0,0.11626588954068767,0.11792503713425671,0.12042876736138623,0.09129155173327243,0.12550590731813316,0.11741902340973988,1.2917409650216007,0.7273884846062746,1.0688720079043212,0.08638045742441433,-0.6688088718465979,2.2295111674109793,-0.00014520949241680556,0.013954156469687111,-0.17266116294896425,0.13649999618530273,0.01170000076293945,0.0,0.75,1.0,0.07588316734574374,0.1048567504005303,SPY,0.07588316734574374,1.5,1.5,1.5
2023-12-29,0,0.10634114917823381,0.07588316734574374,0.09915787782505728,0.09702866534333715,0.12291279324268865,0.11660953652325931,0.7820695778637189,0.7894106283286244,1.0540543844642765,0.08638045742441433,-0.9181068673778583,2.493400495705186,0.0035685110628957523,0.009437151640213717,0.30491899244366444,0.12449999809265137,-0.011999998092651357,0.0,1.0,1.0,0.07758257963343924,0.0827767202926526,SPY,0.07758257963343924,1.5,1.5,1.5
2024-01-08,0,0.09934132301697363,0.07758257963343924,0.07673757798171991,0.09952890673495453,0.12092733664380957,0.11583571604884499,0.779497958719085,0.8230472074987979,1.0439555326167067,0.08638045742441433,-0.49925662644676383,0.7452690251269023,-0.003713812658007911,0.008200189240874765,-0.024336477164414786,0.13079999923706054,0.006300001144409165,0.0,0.0,0.08333333333333333,0.10899549257205293,0.095081441206475,SPY,0.10899549257205293,1.5,1.5,1.5
2024-01-16,0,0.10039185791411728,0.10899549257205293,0.09460199274751929,0.10580510399532783,0.12050691819973436,0.11636902069606604,1.0301534468211098,0.8780002474211565,1.0355584113273215,0.08638045742441433,-0.09742869672865398,0.6882618958926217,0.0037096157505562668,0.014175016953204798,-0.2888498841129839,0.13840000152587892,0.0076000022888183805,0.0,0.25,0.08333333333333333,0.11899199652024307,0.0932772258356376,SPY,0.11899199652024307,1.5,1.5,1.5
2024-01-23,0,0.10603189520912154,0.11899199652024307,0.11410327041083877,0.10649193566386769,0.11864381858282723,0.1177772690149656,1.1173803516524548,0.8975767716842652,1.0073575281130989,0.08638045742441433,0.07589820818881965,0.197477425698938,0.002820538036503567,0.01238910219423396,-0.06165299531544614,0.12550000190734864,-0.012899999618530278,0.0,0.25,0.08333333333333333,0.07202718604975565,0.0883656635885162,SPY,0.07202718604975565,1.5,1.5,1.5
2024-01-30,0,0.09860560474115183,0.07202718604975565,0.09835398000619917,0.09417975547336062,0.11055534230610319,0.11723639114521964,0.7647841692488683,0.8518788283663199,0.9430121588198608,0.08638045742441433,0.5950212455074748,-0.09133682260979858,0.0032091460290952166,0.007888159522517842,0.126540746322713,0.133100004196167,0.007600002288818353,0.0,0.25,0.08333333333333333,0.16849916911427437,0.0925550516827926,SPY,0.16849916911427437,1.3056444204232147,1.5,1.5
2024-02-06,0,0.12066888053118707,0.16849916911427437,0.12957601151919854,0.11923707347565977,0.10853519371812573,0.11998886695730787,1.413144118709611,1.0986028530554584,0.904543867030119,0.08638045742441433,-0.4809450409136306,0.975142223314625,0.0005204373212992906,0.016452087312432664,0.2596328812761679,0.130600004196167,-0.0025000000000000022,0.0,0.25,0.16666666666666666,0.07479179497123997,0.1097470527290831,SPY,0.07479179497123997,1.5,1.5,1.5
2024-02-13,0,0.11013381837157354,0.07479179497123997,0.13035678460905062,0.1127121974834045,0.10767151999759182,0.11974695223081228,0.6635643403390494,1.0468153276365506,0.8991587509472053,0.08638045742441433,-0.7493611438470772,1.5419047182963985,0.003394040646683142,0.008305803853538827,0.23280722329318557,0.15850000381469725,0.027899999618530263,0.5,0.25,0.16666666666666666,0.1378184691623805,0.1175181311084274,SPY,0.1378184691623805,1.5,1.5,1.5
2024-02-21,0,0.1168201469008394,0.1378184691623805,0.11087773229391468,0.1179108747439787,0.10313684263742204,0.12054831259015567,1.1688359488607594,1.143246891496328,0.8555643826228431,0.08638045742441433,-0.8343465709024462,0.6941311589182875,-0.0016918280434946608,0.013868752851984767,-0.07622606404758425,0.1534000015258789,-0.0051000022888183505,0.5,0.5,0.16666666666666666,0.1485450120908645,0.1051939712978172,SPY,0.1485450120908645,1.4810325631494563,1.5,1.5
2024-02-28,0,0.1246780508168033,0.1485450120908645,0.14328215356306084,0.1364353814461119,0.10985045685086114,0.12072729434884828,1.0887572601505537,1.2420101413992648,0.9099057296309656,0.08638045742441433,-0.1430267815412518,0.5569828694249401,0.004053167352137275,0.02048429596762575,-0.23059173356827867,0.13840000152587892,-0.014999999999999986,0.0,0.5,0.16666666666666666,0.10139544426575306,0.1054913114974825,SPY,0.10139544426575306,1.5,1.5,1.5
2024-03-06,0,0.11957867329595544,0.10139544426575306,0.1271744013843283,0.1171131164708835,0.11253102293603319,0.12019231803483864,0.8657906758971943,1.0407184918016337,0.9362580302629261,0.08638045742441433,0.41829441841862824,1.356256413779351,9.861361982362801e-05,0.01004449504105704,-0.2436184304393733,0.145,0.0065999984741210715,0.0,0.5,0.25,0.11763916609798515,0.1122287731129108,SPY,0.11763916609798515,1.5,1.5,1.5
2024-03-13,0,0.11935980136791573,0.11763916609798515,0.10981805297417808,0.1245843335818211,0.11524171186895303,0.12148033364329844,0.9442532838266162,1.0810697928844724,0.9486450062553844,0.08638045742441433,0.34457350356360295,0.5165539672453785,0.0037502839799178093,0.010699918305565161,-0.5767697439502253,0.1375,-0.007499999999999979,0.0,0.5,0.25,0.07766378174481475,0.0994929462810209,SPY,0.07766378174481475,1.5,1.5,1.5
